pID,UTC,Prd,PrdNorm,Irr
Modica,2023-06-22 02:00:00+00:00,0.0,0.0,0.4410370370370369
Modica,2023-06-22 03:00:00+00:00,0.0,0.0,0.4441481481481482
Modica,2023-06-22 04:00:00+00:00,1459.7399999999493,0.0014775075772759112,2.4890370370370376
Modica,2023-06-22 05:00:00+00:00,33663.11583333331,0.03394164569923971,45.214370370370375
Modica,2023-06-22 06:00:00+00:00,117066.68333333329,0.11804149504087019,168.18829629629624
Modica,2023-06-22 07:00:00+00:00,262288.7708333333,0.2645178904201157,341.35970370370364
Modica,2023-06-22 08:00:00+00:00,416660.7708333333,0.4202521612884203,519.0422222222222
Modica,2023-06-22 09:00:00+00:00,544848.6916666667,0.5495945415093695,671.8637037037037
Modica,2023-06-22 10:00:00+00:00,630048.7883333333,0.6356103877382542,778.8831111111111
Modica,2023-06-22 11:00:00+00:00,670627.35,0.6765939892115879,827.3714074074074
Modica,2023-06-22 12:00:00+00:00,673727.2158333333,0.6797505944503857,824.7642962962962
Modica,2023-06-22 13:00:00+00:00,634925.5391666667,0.6405949026443443,770.1811851851851
Modica,2023-06-22 14:00:00+00:00,552861.3183333334,0.5578042406748921,653.1071111111111
Modica,2023-06-22 15:00:00+00:00,428617.29666666663,0.43247860697810886,488.8071111111111
Modica,2023-06-22 16:00:00+00:00,276955.87916666665,0.27951404298448523,311.95511111111114
Modica,2023-06-22 17:00:00+00:00,127258.5958333333,0.12846858085534152,147.79214814814816
Modica,2023-06-22 18:00:00+00:00,37057.41333333329,0.037394994334426904,43.32918518518518
Modica,2023-06-22 19:00:00+00:00,2538.914166666623,0.0025632239965008665,2.6383703703703705
Modica,2023-06-22 20:00:00+00:00,0.0,0.0,0.5176296296296296
Modica,2023-06-22 21:00:00+00:00,0.0,0.0,0.5099259259259259
Modica,2023-06-22 22:00:00+00:00,0.0,0.0,0.5005925925925926
Modica,2023-06-22 23:00:00+00:00,0.0,0.0,0.48666666666666664
Modica,2023-06-23 00:00:00+00:00,0.0,0.0,0.46459259259259267
Modica,2023-06-23 01:00:00+00:00,0.0,0.0,0.4582222222222222
Modica,2023-06-23 02:00:00+00:00,0.0,0.0,0.4471111111111111
Modica,2023-06-23 03:00:00+00:00,0.0,0.0,0.4333333333333333
Modica,2023-06-23 04:00:00+00:00,1285.8474999999507,0.0012972361245535,2.513037037037037
Modica,2023-06-23 05:00:00+00:00,33251.04416666664,0.03353250451119857,44.25392592592592
Modica,2023-06-23 06:00:00+00:00,114605.7958333333,0.11556816378132709,162.14266666666668
Modica,2023-06-23 07:00:00+00:00,250832.13416666666,0.2529699345708603,325.09614814814813
Modica,2023-06-23 08:00:00+00:00,399320.27499999997,0.4027666813283399,496.4918518518519
Modica,2023-06-23 09:00:00+00:00,525986.8708333333,0.5305741392198488,645.3054814814815
Modica,2023-06-23 10:00:00+00:00,613418.905,0.6188387189502642,754.411111111111
Modica,2023-06-23 11:00:00+00:00,658627.6966666667,0.6644861184200623,806.7905185185186
Modica,2023-06-23 12:00:00+00:00,665814.99,0.671772548420775,808.3900740740739
Modica,2023-06-23 13:00:00+00:00,621938.7758333334,0.627477241930682,749.9134814814815
Modica,2023-06-23 14:00:00+00:00,541522.6708333334,0.5463815851615119,635.254962962963
Modica,2023-06-23 15:00:00+00:00,419243.35916666663,0.42302249531788555,477.19703703703703
Modica,2023-06-23 16:00:00+00:00,271523.71833333327,0.2740303709999076,303.5288888888889
Modica,2023-06-23 17:00:00+00:00,125287.35416666663,0.12646186695837106,142.49525925925926
Modica,2023-06-23 18:00:00+00:00,39129.384999999944,0.039487048157556055,45.02
Modica,2023-06-23 19:00:00+00:00,2258.434166666604,0.002280510358601978,2.4685925925925924
Modica,2023-06-23 20:00:00+00:00,0.0,0.0,0.5093333333333333
Modica,2023-06-23 21:00:00+00:00,0.0,0.0,0.5022222222222221
Modica,2023-06-23 22:00:00+00:00,0.0,0.0,0.49125925925925934
Modica,2023-06-23 23:00:00+00:00,0.0,0.0,0.47866666666666674
Modica,2023-06-24 00:00:00+00:00,0.0,0.0,0.4634074074074074
Modica,2023-06-24 01:00:00+00:00,0.0,0.0,0.45762962962962966
Modica,2023-06-24 02:00:00+00:00,0.0,0.0,0.44266666666666665
Modica,2023-06-24 03:00:00+00:00,0.0,0.0,0.6352592592592593
Modica,2023-06-24 04:00:00+00:00,1223.049999999969,0.001232250766037389,2.222666666666667
Modica,2023-06-24 05:00:00+00:00,33107.01999999997,0.033383388670306144,41.20118518518519
Modica,2023-06-24 06:00:00+00:00,115780.37916666664,0.11673317063184914,160.54548148148146
Modica,2023-06-24 07:00:00+00:00,260407.25833333333,0.26262068222432233,338.0558518518518
Modica,2023-06-24 08:00:00+00:00,435475.1883333333,0.43924405510789977,542.1404444444445
Modica,2023-06-24 09:00:00+00:00,495663.25,0.5000317666680922,602.4094814814815
Modica,2023-06-24 10:00:00+00:00,608682.6358333334,0.6139997586309188,733.3482962962962
Modica,2023-06-24 11:00:00+00:00,578436.5808333333,0.5837456105882596,698.7848888888889
Modica,2023-06-24 12:00:00+00:00,608142.8891666667,0.6135956887199434,732.7994074074073
Modica,2023-06-24 13:00:00+00:00,526133.3083333333,0.5307985165358049,618.5634074074073
Modica,2023-06-24 14:00:00+00:00,556937.9575,0.5618817859042009,641.4388148148148
Modica,2023-06-24 15:00:00+00:00,427759.2891666667,0.43153800200548004,480.51140740740743
Modica,2023-06-24 16:00:00+00:00,283680.8833333333,0.28628071450905734,317.3474074074074
Modica,2023-06-24 17:00:00+00:00,131916.5383333333,0.13316140894735295,153.9394074074074
Modica,2023-06-24 18:00:00+00:00,39083.076666666646,0.03943687835458185,47.668
Modica,2023-06-24 19:00:00+00:00,3114.8216666666162,0.0031461059629463444,3.2875555555555556
Modica,2023-06-24 20:00:00+00:00,0.0,0.0,0.48666666666666664
Modica,2023-06-24 21:00:00+00:00,0.0,0.0,0.4748148148148148
Modica,2023-06-24 22:00:00+00:00,0.0,0.0,0.45525925925925925
Modica,2023-06-24 23:00:00+00:00,0.0,0.0,0.44177777777777777
Modica,2023-06-25 00:00:00+00:00,0.0,0.0,0.428
Modica,2023-06-25 01:00:00+00:00,0.0,0.0,0.4291851851851851
Modica,2023-06-25 02:00:00+00:00,0.0,0.0,0.42814814814814806
Modica,2023-06-25 03:00:00+00:00,0.0,0.0,0.4605925925925926
Modica,2023-06-25 04:00:00+00:00,1324.186666666646,0.0013367443790809333,2.004296296296296
Modica,2023-06-25 05:00:00+00:00,29362.86166666661,0.029610607109913256,38.23437037037037
Modica,2023-06-25 06:00:00+00:00,115173.72999999998,0.11611266309891873,170.8422222222222
Modica,2023-06-25 07:00:00+00:00,266056.7791666666,0.26831203900795636,349.7783703703703
Modica,2023-06-25 08:00:00+00:00,425548.9741666667,0.429225796212237,531.857925925926
Modica,2023-06-25 09:00:00+00:00,548749.0075,0.5535395070459974,673.9493333333335
Modica,2023-06-25 10:00:00+00:00,644917.4983333333,0.6505769836906485,782.5968888888888
Modica,2023-06-25 11:00:00+00:00,699017.47,0.705250647112203,842.6318518518519
Modica,2023-06-25 12:00:00+00:00,704992.9183333333,0.71132262318622,839.4711111111111
Modica,2023-06-25 13:00:00+00:00,663784.2466666667,0.6697325315379189,786.8428148148149
Modica,2023-06-25 14:00:00+00:00,577544.3591666666,0.582680113849274,672.0980740740741
Modica,2023-06-25 15:00:00+00:00,447920.7141666667,0.45190843107929546,504.29481481481474
Modica,2023-06-25 16:00:00+00:00,196653.735,0.19850611620248418,223.6528888888889
Modica,2023-06-25 17:00:00+00:00,78606.39333333328,0.07935357202219508,94.184
Modica,2023-06-25 18:00:00+00:00,23457.929166666625,0.02367068361779433,29.70844444444445
Modica,2023-06-25 19:00:00+00:00,2571.6133333332905,0.0025962461364107997,3.0235555555555553
Modica,2023-06-25 20:00:00+00:00,0.0,0.0,0.4874074074074074
Modica,2023-06-25 21:00:00+00:00,0.0,0.0,0.4874074074074074
Modica,2023-06-25 22:00:00+00:00,0.0,0.0,0.4792592592592593
Modica,2023-06-25 23:00:00+00:00,0.0,0.0,0.4647407407407408
Modica,2023-06-26 00:00:00+00:00,0.0,0.0,0.4408888888888889
Modica,2023-06-26 01:00:00+00:00,0.0,0.0,0.44029629629629624
Modica,2023-06-26 02:00:00+00:00,0.0,0.0,0.42948148148148146
Modica,2023-06-26 03:00:00+00:00,0.0,0.0,0.42133333333333334
Modica,2023-06-26 04:00:00+00:00,1142.768333333294,0.0011514289224348112,1.9042962962962962
Modica,2023-06-26 05:00:00+00:00,27464.479166666635,0.0276956774858062,39.198962962962966
Modica,2023-06-26 06:00:00+00:00,107563.83583333329,0.10845046295039874,162.42118518518518
Modica,2023-06-26 07:00:00+00:00,257115.85583333333,0.2593056557106697,337.49629629629624
Modica,2023-06-26 08:00:00+00:00,413790.68916666665,0.41736128057495436,516.5397037037037
Modica,2023-06-26 09:00:00+00:00,542699.5658333333,0.5474261539543082,665.1034074074074
Modica,2023-06-26 10:00:00+00:00,629500.79,0.6350257091766712,763.2342222222222
Modica,2023-06-26 11:00:00+00:00,677358.9783333333,0.6833461341781428,817.101037037037
Modica,2023-06-26 12:00:00+00:00,684646.98,0.6906863758992912,821.2964444444444
Modica,2023-06-26 13:00:00+00:00,648779.9758333333,0.6545381176714109,773.3574814814815
Modica,2023-06-26 14:00:00+00:00,568179.6591666667,0.5732089831703774,661.4053333333334
Modica,2023-06-26 15:00:00+00:00,442367.58749999997,0.4463421475342087,498.35081481481484
Modica,2023-06-26 16:00:00+00:00,289278.68166666664,0.29193001509847344,324.3752592592592
Modica,2023-06-26 17:00:00+00:00,129356.95166666663,0.13057747111760168,151.81111111111107
Modica,2023-06-26 18:00:00+00:00,35369.284999999945,0.03568950282542049,43.6157037037037
Modica,2023-06-26 19:00:00+00:00,2956.587499999962,0.002985469691801589,3.3540740740740738
Modica,2023-06-26 20:00:00+00:00,0.0,0.0,0.49229629629629623
Modica,2023-06-26 21:00:00+00:00,0.0,0.0,0.4874074074074074
Modica,2023-06-26 22:00:00+00:00,0.0,0.0,0.47348148148148156
Modica,2023-06-26 23:00:00+00:00,0.0,0.0,0.4614814814814815
Modica,2023-06-27 00:00:00+00:00,0.0,0.0,0.3887592592592592
Modica,2023-06-27 01:00:00+00:00,0.0,0.0,0.3866851851851852
Modica,2023-06-27 02:00:00+00:00,0.0,0.0,0.37437037037037035
Modica,2023-06-27 03:00:00+00:00,0.0,0.0,0.38137037037037036
Modica,2023-06-27 04:00:00+00:00,1043.340833333301,0.0010422512802067223,1.5823888888888888
Modica,2023-06-27 05:00:00+00:00,25024.40916666662,0.02501917989869972,35.253685185185184
Modica,2023-06-27 06:00:00+00:00,99194.52999999997,0.09914511697653855,154.7060925925926
Modica,2023-06-27 07:00:00+00:00,236550.1475,0.2365605372150725,313.30094444444444
Modica,2023-06-27 08:00:00+00:00,376021.49833333335,0.3761122730838856,467.6751851851851
Modica,2023-06-27 09:00:00+00:00,491658.42,0.4918108759404153,592.2960555555555
Modica,2023-06-27 10:00:00+00:00,570329.9066666666,0.5705604352950198,684.7126481481481
Modica,2023-06-27 11:00:00+00:00,614240.0075,0.6145110664682407,734.9850925925925
Modica,2023-06-27 12:00:00+00:00,613851.6191666666,0.6141458390689103,733.2557037037036
Modica,2023-06-27 13:00:00+00:00,572542.0133333333,0.5727977337482406,681.9401296296296
Modica,2023-06-27 14:00:00+00:00,499325.7183333333,0.49958151172222554,580.0336111111111
Modica,2023-06-27 15:00:00+00:00,388190.2108333333,0.3884091145275619,435.69153703703705
Modica,2023-06-27 16:00:00+00:00,250675.5,0.25085759427371773,278.9724259259259
Modica,2023-06-27 17:00:00+00:00,113811.39249999996,0.11392114140739845,135.3573148148148
Modica,2023-06-27 18:00:00+00:00,28878.9758333333,0.0288989499645051,35.955240740740734
Modica,2023-06-27 19:00:00+00:00,2261.0941666666163,0.0022628080017590554,2.4767037037037034
Modica,2023-06-27 20:00:00+00:00,0.0,0.0,0.44242592592592594
Modica,2023-06-27 21:00:00+00:00,0.0,0.0,0.43892592592592594
Modica,2023-06-27 22:00:00+00:00,0.0,0.0,0.42661111111111116
Modica,2023-06-27 23:00:00+00:00,0.0,0.0,0.4136481481481482
Modica,2023-06-28 00:00:00+00:00,0.0,0.0,0.4499259259259259
Modica,2023-06-28 01:00:00+00:00,0.0,0.0,0.4475555555555555
Modica,2023-06-28 02:00:00+00:00,0.0,0.0,0.430074074074074
Modica,2023-06-28 03:00:00+00:00,0.0,0.0,0.42696296296296293
Modica,2023-06-28 04:00:00+00:00,1332.2016666666293,0.0013439746596799222,2.7115555555555555
Modica,2023-06-28 05:00:00+00:00,28200.54499999997,0.02842201047867852,41.85318518518519
Modica,2023-06-28 06:00:00+00:00,110051.1608333333,0.11091731530647059,175.21362962962962
Modica,2023-06-28 07:00:00+00:00,268553.25666666665,0.2707727157075857,358.30340740740735
Modica,2023-06-28 08:00:00+00:00,439921.45916666667,0.4436537480755364,543.6844444444445
Modica,2023-06-28 09:00:00+00:00,572698.1516666667,0.5776229630041315,684.5189629629629
Modica,2023-06-28 10:00:00+00:00,666786.8858333334,0.6726003287988342,788.2700740740742
Modica,2023-06-28 11:00:00+00:00,719244.0766666667,0.7255856694541969,845.3357037037036
Modica,2023-06-28 12:00:00+00:00,722534.2133333334,0.7289190002015645,856.7434074074073
Modica,2023-06-28 13:00:00+00:00,678852.3783333334,0.6848230643317044,809.3960000000001
Modica,2023-06-28 14:00:00+00:00,592226.2808333334,0.5974390858657244,689.6309629629629
Modica,2023-06-28 15:00:00+00:00,461182.84,0.4652746549953018,517.3500740740741
Modica,2023-06-28 16:00:00+00:00,296648.05416666664,0.29933258637038174,330.9780740740741
Modica,2023-06-28 17:00:00+00:00,130983.70249999996,0.13219422213422172,158.62785185185186
Modica,2023-06-28 18:00:00+00:00,33020.99749999997,0.03331474634099347,43.71422222222222
Modica,2023-06-28 19:00:00+00:00,2351.498333333281,0.0023742485358322113,2.7974814814814817
Modica,2023-06-28 20:00:00+00:00,0.0,0.0,0.482962962962963
Modica,2023-06-28 21:00:00+00:00,0.0,0.0,0.47911111111111115
Modica,2023-06-28 22:00:00+00:00,0.0,0.0,0.4647407407407408
Modica,2023-06-28 23:00:00+00:00,0.0,0.0,0.44637037037037036
Modica,2023-06-29 00:00:00+00:00,0.0,0.0,0.0
Modica,2023-06-29 01:00:00+00:00,0.0,0.0,0.0
Modica,2023-06-29 02:00:00+00:00,0.0,0.0,0.0
Modica,2023-06-29 03:00:00+00:00,0.0,0.0,0.0
Modica,2023-06-29 04:00:00+00:00,0.0,0.0,0.0
Modica,2023-06-29 05:00:00+00:00,0.0,0.0,0.0
Modica,2023-06-29 06:00:00+00:00,0.0,0.0,0.0
Modica,2023-06-29 07:00:00+00:00,0.0,0.0,0.0
Modica,2023-06-29 08:00:00+00:00,0.0,0.0,0.0
Modica,2023-06-29 09:00:00+00:00,0.0,0.0,0.0
Modica,2023-06-29 10:00:00+00:00,0.0,0.0,0.0
Modica,2023-06-29 11:00:00+00:00,0.0,0.0,0.0
Modica,2023-06-29 12:00:00+00:00,0.0,0.0,0.0
Modica,2023-06-29 13:00:00+00:00,0.0,0.0,0.0
Modica,2023-06-29 14:00:00+00:00,0.0,0.0,0.0
Modica,2023-06-29 15:00:00+00:00,0.0,0.0,0.0
Modica,2023-06-29 16:00:00+00:00,0.0,0.0,0.0
Modica,2023-06-29 17:00:00+00:00,0.0,0.0,0.0
Modica,2023-06-29 18:00:00+00:00,0.0,0.0,0.0
Modica,2023-06-29 19:00:00+00:00,0.0,0.0,0.0
Modica,2023-06-29 20:00:00+00:00,0.0,0.0,0.0
Modica,2023-06-29 21:00:00+00:00,0.0,0.0,0.0
Modica,2023-06-29 22:00:00+00:00,0.0,0.0,0.0
Modica,2023-06-29 23:00:00+00:00,0.0,0.0,0.0
Modica,2023-06-30 00:00:00+00:00,0.0,0.0,0.4401481481481482
Modica,2023-06-30 01:00:00+00:00,0.0,0.0,0.43496296296296294
Modica,2023-06-30 02:00:00+00:00,0.0,0.0,0.43970370370370365
Modica,2023-06-30 03:00:00+00:00,0.0,0.0,1.065037037037037
Modica,2023-06-30 04:00:00+00:00,234.0549999999519,0.00023564193512098887,1.2995555555555556
Modica,2023-06-30 05:00:00+00:00,21378.917499999952,0.021557162774091743,25.478814814814815
Modica,2023-06-30 06:00:00+00:00,88014.85999999996,0.08884664450148091,108.15896296296295
Modica,2023-06-30 07:00:00+00:00,241865.7583333333,0.24388358319163375,318.4333333333334
Modica,2023-06-30 08:00:00+00:00,397296.1508333333,0.4006901412760872,496.2225185185185
Modica,2023-06-30 09:00:00+00:00,526476.915,0.5310026662917515,636.9930370370371
Modica,2023-06-30 10:00:00+00:00,609391.2016666667,0.6146252428056584,729.3373333333334
Modica,2023-06-30 11:00:00+00:00,647450.4333333333,0.6531210597528865,777.8448888888888
Modica,2023-06-30 12:00:00+00:00,651920.1975,0.657657847328076,789.5118518518518
Modica,2023-06-30 13:00:00+00:00,613243.8566666667,0.6186408590475191,738.2997037037037
Modica,2023-06-30 14:00:00+00:00,525948.0291666667,0.5306047439617084,623.206962962963
Modica,2023-06-30 15:00:00+00:00,397691.7783333333,0.4012433921233367,462.4626666666666
Modica,2023-06-30 16:00:00+00:00,257834.40749999997,0.260168288600754,293.62311111111114
Modica,2023-06-30 17:00:00+00:00,126406.48833333331,0.12756667151689294,146.06755555555554
Modica,2023-06-30 18:00:00+00:00,40337.21249999995,0.04069331262018849,46.455555555555556
Modica,2023-06-30 19:00:00+00:00,2757.0708333333037,0.0027834148923591108,2.9082962962962964
Modica,2023-06-30 20:00:00+00:00,0.0,0.0,0.4948148148148148
Modica,2023-06-30 21:00:00+00:00,0.0,0.0,0.4897777777777778
Modica,2023-06-30 22:00:00+00:00,0.0,0.0,0.47822222222222227
Modica,2023-06-30 23:00:00+00:00,0.0,0.0,0.4644444444444445
Modica,2023-07-01 00:00:00+00:00,0.0,0.0,0.5061666666666667
Modica,2023-07-01 01:00:00+00:00,0.0,0.0,0.503
Modica,2023-07-01 02:00:00+00:00,0.0,0.0,0.4906666666666666
Modica,2023-07-01 03:00:00+00:00,0.0,0.0,0.482
Modica,2023-07-01 04:00:00+00:00,1918.2183333332805,0.0019231482122629667,2.603666666666667
Modica,2023-07-01 05:00:00+00:00,34707.74499999995,0.03477331638001943,44.84133333333333
Modica,2023-07-01 06:00:00+00:00,125576.88333333329,0.12580168909490122,177.58466666666666
Modica,2023-07-01 07:00:00+00:00,281853.2299999999,0.28240556821053864,376.11716666666666
Modica,2023-07-01 08:00:00+00:00,453295.80333333334,0.454248542729352,568.803
Modica,2023-07-01 09:00:00+00:00,600236.1416666666,0.6015263517022775,726.8783333333334
Modica,2023-07-01 10:00:00+00:00,704162.1625,0.7057943196612823,839.9793333333333
Modica,2023-07-01 11:00:00+00:00,751037.0475,0.7528348388936617,907.864
Modica,2023-07-01 12:00:00+00:00,751809.0625,0.7536773464684101,918.3196666666668
Modica,2023-07-01 13:00:00+00:00,711701.5975,0.7134246658164032,863.0486666666667
Modica,2023-07-01 14:00:00+00:00,622538.7066666667,0.62402965718351,742.0923333333334
Modica,2023-07-01 15:00:00+00:00,485748.70999999996,0.48692518147645203,562.6115
Modica,2023-07-01 16:00:00+00:00,315888.36666666664,0.3167086735334145,356.9056666666667
Modica,2023-07-01 17:00:00+00:00,143750.51999999996,0.14414932817324497,168.72433333333333
Modica,2023-07-01 18:00:00+00:00,40032.1891666666,0.04013406713326596,50.65016666666667
Modica,2023-07-01 19:00:00+00:00,3216.622499999954,0.0032262276624692777,3.7479999999999998
Modica,2023-07-01 20:00:00+00:00,0.0,0.0,0.5661666666666666
Modica,2023-07-01 21:00:00+00:00,0.0,0.0,0.5618333333333333
Modica,2023-07-01 22:00:00+00:00,0.0,0.0,0.5478333333333334
Modica,2023-07-01 23:00:00+00:00,0.0,0.0,0.5301666666666667
Modica,2023-07-02 00:00:00+00:00,0.0,0.0,0.5093333333333333
Modica,2023-07-02 01:00:00+00:00,0.0,0.0,0.49966666666666665
Modica,2023-07-02 02:00:00+00:00,0.0,0.0,0.489
Modica,2023-07-02 03:00:00+00:00,0.0,0.0,0.4829999999999999
Modica,2023-07-02 04:00:00+00:00,947.3683333332774,0.0009479487038968776,1.8536666666666664
Modica,2023-07-02 05:00:00+00:00,27067.55416666662,0.027111860829359277,43.84233333333333
Modica,2023-07-02 06:00:00+00:00,120599.66999999995,0.12077051187552132,197.23633333333336
Modica,2023-07-02 07:00:00+00:00,295690.7408333333,0.29624032394463756,401.8625
Modica,2023-07-02 08:00:00+00:00,477533.9533333333,0.4785050545394406,596.8896666666666
Modica,2023-07-02 09:00:00+00:00,611239.3908333334,0.6125343336495257,737.3616666666667
Modica,2023-07-02 10:00:00+00:00,570637.5766666667,0.571965579019264,675.8981666666667
Modica,2023-07-02 11:00:00+00:00,528269.2291666666,0.5298677678166946,648.0526666666667
Modica,2023-07-02 12:00:00+00:00,340040.4308333333,0.3412025925108186,409.8343333333333
Modica,2023-07-02 13:00:00+00:00,565699.8883333333,0.5671322394507031,680.1809999999999
Modica,2023-07-02 14:00:00+00:00,639231.3875,0.6407236034460283,751.9846666666667
Modica,2023-07-02 15:00:00+00:00,500313.5458333333,0.5014958419009585,573.7355
Modica,2023-07-02 16:00:00+00:00,340738.86333333334,0.3415845548568313,379.72066666666666
Modica,2023-07-02 17:00:00+00:00,152738.51333333328,0.1531594559997549,178.1045
Modica,2023-07-02 18:00:00+00:00,36863.1583333333,0.036962108987349834,48.5425
Modica,2023-07-02 19:00:00+00:00,3128.397499999948,0.003137942619608389,3.474
Modica,2023-07-02 20:00:00+00:00,0.0,0.0,0.5535
Modica,2023-07-02 21:00:00+00:00,0.0,0.0,0.5435
Modica,2023-07-02 22:00:00+00:00,0.0,0.0,0.5266666666666667
Modica,2023-07-02 23:00:00+00:00,0.0,0.0,0.5111666666666667
Modica,2023-07-03 00:00:00+00:00,0.0,0.0,0.4921666666666666
Modica,2023-07-03 01:00:00+00:00,0.0,0.0,0.49166666666666675
Modica,2023-07-03 02:00:00+00:00,0.0,0.0,0.4883333333333333
Modica,2023-07-03 03:00:00+00:00,0.0,0.0,0.48866666666666664
Modica,2023-07-03 04:00:00+00:00,1040.8033333332835,0.0010420091936754335,1.7813333333333334
Modica,2023-07-03 05:00:00+00:00,26869.388333333296,0.026913368867545043,41.93416666666667
Modica,2023-07-03 06:00:00+00:00,120008.73833333327,0.12017064160984911,197.9993333333333
Modica,2023-07-03 07:00:00+00:00,297111.9383333333,0.2976694314376047,406.7045
Modica,2023-07-03 08:00:00+00:00,478030.0508333333,0.47903059587889263,608.0749999999999
Modica,2023-07-03 09:00:00+00:00,622967.6133333333,0.6243150010831917,771.7118333333333
Modica,2023-07-03 10:00:00+00:00,728046.7891666667,0.7296690781123942,873.4483333333333
Modica,2023-07-03 11:00:00+00:00,774760.0125,0.7765344850679982,934.6506666666669
Modica,2023-07-03 12:00:00+00:00,776297.3308333333,0.7781172961154668,951.8946666666668
Modica,2023-07-03 13:00:00+00:00,740069.9916666667,0.7418266285753178,896.8701666666666
Modica,2023-07-03 14:00:00+00:00,652413.1991666667,0.6539769699991991,774.8536666666668
Modica,2023-07-03 15:00:00+00:00,508789.3916666667,0.5100294000689287,585.9016666666666
Modica,2023-07-03 16:00:00+00:00,326539.7108333333,0.32738607123152713,364.6471666666666
Modica,2023-07-03 17:00:00+00:00,144431.59333333332,0.14485034530131255,169.4285
Modica,2023-07-03 18:00:00+00:00,34050.78499999994,0.0341486672846967,47.31466666666668
Modica,2023-07-03 19:00:00+00:00,2869.234166666619,0.0028781767888982,3.406166666666666
Modica,2023-07-03 20:00:00+00:00,0.0,0.0,0.5605
Modica,2023-07-03 21:00:00+00:00,0.0,0.0,0.5538333333333334
Modica,2023-07-03 22:00:00+00:00,0.0,0.0,0.54
Modica,2023-07-03 23:00:00+00:00,0.0,0.0,0.5206666666666667
Modica,2023-07-04 00:00:00+00:00,0.0,0.0,0.45066666666666666
Modica,2023-07-04 01:00:00+00:00,0.0,0.0,0.45837037037037043
Modica,2023-07-04 02:00:00+00:00,0.0,0.0,0.4691851851851852
Modica,2023-07-04 03:00:00+00:00,0.0,0.0,0.46325925925925926
Modica,2023-07-04 04:00:00+00:00,825.0266666666114,0.0008199197191125889,1.9026666666666665
Modica,2023-07-04 05:00:00+00:00,24713.329166666615,0.02455740831624613,38.21762962962963
Modica,2023-07-04 06:00:00+00:00,107507.71999999997,0.10680867671047233,176.78711111111113
Modica,2023-07-04 07:00:00+00:00,265711.4766666667,0.2641367373288795,364.6242962962963
Modica,2023-07-04 08:00:00+00:00,429620.0883333333,0.4272671147336495,544.3463703703704
Modica,2023-07-04 09:00:00+00:00,574966.68,0.5714497322171309,692.7654814814814
Modica,2023-07-04 10:00:00+00:00,669901.0216666666,0.6658031549620397,777.3711111111111
Modica,2023-07-04 11:00:00+00:00,722908.5841666667,0.7185918535282266,840.311703703704
Modica,2023-07-04 12:00:00+00:00,721491.3475,0.7171887351301083,850.3008888888888
Modica,2023-07-04 13:00:00+00:00,680472.4025,0.6764223592999452,796.7257777777778
Modica,2023-07-04 14:00:00+00:00,601739.3791666667,0.5982092870892662,699.7792592592593
Modica,2023-07-04 15:00:00+00:00,464821.4,0.462110284985483,525.4131851851852
Modica,2023-07-04 16:00:00+00:00,263355.5333333333,0.26188880010870497,288.25096296296294
Modica,2023-07-04 17:00:00+00:00,139376.27166666664,0.1386272409576102,160.47792592592592
Modica,2023-07-04 18:00:00+00:00,31712.308333333298,0.03154983013902241,42.546518518518525
Modica,2023-07-04 19:00:00+00:00,2528.1899999999573,0.002515019981306378,2.6709629629629625
Modica,2023-07-04 20:00:00+00:00,0.0,0.0,0.490962962962963
Modica,2023-07-04 21:00:00+00:00,0.0,0.0,0.48355555555555557
Modica,2023-07-04 22:00:00+00:00,0.0,0.0,0.47585185185185186
Modica,2023-07-04 23:00:00+00:00,0.0,0.0,0.46311111111111114
Modica,2023-07-05 00:00:00+00:00,0.0,0.0,0.3887592592592592
Modica,2023-07-05 01:00:00+00:00,0.0,0.0,0.3960185185185185
Modica,2023-07-05 02:00:00+00:00,0.0,0.0,0.39770370370370367
Modica,2023-07-05 03:00:00+00:00,0.0,0.0,0.39575925925925926
Modica,2023-07-05 04:00:00+00:00,842.1283333333012,0.0008269164307417557,1.4375925925925925
Modica,2023-07-05 05:00:00+00:00,21738.445833333284,0.02138330224871416,32.36437037037037
Modica,2023-07-05 06:00:00+00:00,97545.55166666664,0.09591282454815159,154.72074074074075
Modica,2023-07-05 07:00:00+00:00,237038.22583333333,0.23311592933296085,312.5689259259259
Modica,2023-07-05 08:00:00+00:00,381310.19999999995,0.3750487551947969,473.1379074074074
Modica,2023-07-05 09:00:00+00:00,500228.88499999995,0.49204783614646264,606.0125555555555
Modica,2023-07-05 10:00:00+00:00,576662.9741666666,0.5672720985502901,684.5287037037037
Modica,2023-07-05 11:00:00+00:00,614089.28,0.604121447356128,731.5242407407408
Modica,2023-07-05 12:00:00+00:00,618661.1383333334,0.6086428779649672,740.2756666666668
Modica,2023-07-05 13:00:00+00:00,583564.9716666667,0.574122958110745,693.3459814814814
Modica,2023-07-05 14:00:00+00:00,515143.5733333333,0.506802856970896,600.9248518518519
Modica,2023-07-05 15:00:00+00:00,403261.4641666667,0.3967754310905519,455.8963888888889
Modica,2023-07-05 16:00:00+00:00,259909.4658333333,0.25577980633600284,283.84649999999993
Modica,2023-07-05 17:00:00+00:00,115324.6558333333,0.11352423063246622,132.08299999999997
Modica,2023-07-05 18:00:00+00:00,27702.440833333287,0.027285864931325766,37.09844444444444
Modica,2023-07-05 19:00:00+00:00,2205.8041666666413,0.002171341927999,2.297685185185185
